11.50		84.57		1050540		194462.27  
11.50		84.81		1053452		195515.72  
11.50		85.08		1056488		196572.20  
11.50		85.31		1059420		197631.63  
11.50		85.56		1062428		198694.05  
11.50		85.79		1065372		199759.42  
11.50		86.06		1068412		200827.83  
11.50		86.32		1071380		201899.20  
11.50		86.56		1074328		202973.53  
11.50		86.81		1077324		204050.86  
11.50		87.03		1080244		205131.11  
11.50		87.26		1083188		206214.30  
11.50		87.52		1086196		207300.50  
11.50		87.86		1089332		208389.83  
11.50		88.21		1093556		209483.39  
11.50		88.35		1095560		210578.95  
11.50		88.51		1098096		211677.05  
11.50		88.77		1101072		212778.13  
11.50		89.03		1104076		213882.20  
11.50		89.25		1107056		214989.27  
11.50		89.49		1110116		216099.38  
11.50		89.75		1112972		217212.34  
11.50		90.01		1115948		218328.30  
11.50		90.23		1118904		219447.20  
11.50		90.47		1121936		220569.14  
11.50		90.71		1124900		221694.05  
11.50		90.95		1127848		222821.89  
11.50		91.19		1130820		223952.70  
11.50		91.46		1133796		225086.50  
11.50		91.68		1136768		226223.27  
11.50		91.92		1139752		227363.02  
11.50		92.18		1142712		228505.73  
11.50		92.45		1145708		229651.44  
11.50		92.67		1148668		230800.11  
11.50		92.92		1151624		231951.73  
11.50		93.18		1154632		233106.36  
11.50		93.42		1157588		234263.95  
11.50		93.68		1160568		235424.52  
11.50		93.93		1163512		236588.03  
11.50		94.17		1166560		237754.59  
11.50		94.44		1169532		238924.13  
11.50		94.68		1172532		240096.66  
11.50		94.95		1175424		241272.08  
11.50		95.19		1178496		242450.58  
11.50		95.46		1181424		243632.00  
11.50		95.70		1184372		244816.38  
11.50		95.96		1187344		246003.72  
11.50		96.21		1190304		247194.02  
11.50		96.46		1193296		248387.31  
11.50		96.72		1196272		249583.58  
11.50		96.96		1199244		250782.83  
11.50		97.20		1202256		251985.08  
11.50		97.47		1205232		253190.31  
11.50		97.71		1208160		254398.47  
11.50		97.94		1211132		255609.59  
11.50		98.20		1214196		256823.80  
11.50		98.45		1217128		258040.92  
11.50		98.68		1220088		259261.02  
11.50		98.91		1223064		260484.08  
11.50		99.17		1226008		261710.09  
11.50		99.41		1228996		262939.09  
11.50		99.65		1232044		264171.13  
11.50		99.88		1234916		265406.03  
11.50		100.11		1237920		266643.94  
11.50		100.38		1240948		267884.88  
11.50		100.61		1244028		269128.91  
11.50		100.85		1247084		270376.00  
11.50		101.10		1250160		271626.16  
11.50		101.32		1253216		272879.38  
11.50		101.57		1256280		274135.66  
11.50		101.81		1259340		275395.00  
11.50		102.04		1262416		276657.41  
11.50		102.27		1265480		277922.88  
11.50		102.51		1268520		279191.41  
11.50		102.75		1271612		280463.03  
11.50		102.99		1274660		281737.69  
11.50		103.24		1277700		283015.38  
11.50		103.48		1280764		284296.13  
11.50		103.75		1283860		285580.00  
11.50		103.99		1286880		286866.88  
11.50		104.23		1289940		288156.81  
11.50		104.48		1292992		289449.81  
11.50		104.74		1296100		290745.91  
11.50		105.01		1299208		292045.13  
11.50		105.32		1302424		293347.56  
11.50		105.68		1306108		294653.66  
11.50		106.03		1309760		295963.41  
11.50		106.35		1313180		297276.59  
11.50		106.60		1316260		298592.84  
11.50		106.78		1318736		299911.59  
11.50		106.95		1321000		301232.59  
11.50		107.17		1323600		302556.19  
11.50		107.42		1326660		303882.84  
11.50		107.67		1329720		305212.56  
11.50		107.91		1332772		306545.34  
11.50		108.16		1335856		307881.19  
11.50		108.41		1338884		309220.06  
11.50		108.67		1341960		310562.03  
11.50		108.90		1344988		311907.03  
11.50		109.13		1348044		313255.06  
11.50		109.38		1351216		314606.28  
11.50		109.64		1354200		315960.47  
11.50		109.88		1357260		317317.72  
11.50		110.11		1360320		318678.03  
11.50		110.36		1363344		320041.38  
11.50		110.63		1366440		321407.81  
11.50		110.87		1369500		322777.31  
11.50		111.12		1372560		324149.88  
11.50		111.38		1375628		325525.50  
11.50		111.65		1378648		326904.16  
11.50		111.88		1381740		328285.91  
11.50		112.12		1384772		329670.69  
11.50		112.40		1387936		331058.63  
11.50		112.67		1390928		332449.56  
11.50		112.89		1394012		333843.56  
11.50		113.14		1397048		335240.63  
11.50		113.42		1400136		336640.75  
11.50		113.68		1403172		338043.94  
11.50		113.93		1406212		339450.16  
11.50		114.20		1409320		340859.47  
11.50		114.47		1412376		342271.84  
11.50		114.72		1415432		343687.28  
11.50		114.98		1418460		345105.75  
11.50		115.26		1421596		346527.34  
11.50		115.50		1424580		347951.94  
11.50		115.76		1427652		349379.59  
11.50		116.04		1430716		350810.31  
11.50		116.28		1433760		352244.06  
11.50		116.53		1436820		353680.88  
11.50		116.81		1439984		355120.84  
11.50		117.06		1442968		356563.81  
11.50		117.29		1446040		358009.84  
11.50		117.56		1449072		359458.91  
11.50		117.81		1452128		360911.03  
11.50		118.06		1455180		362366.22  
11.50		118.32		1458244		363824.47  
11.50		118.55		1461308		365285.78  
11.50		118.81		1464364		366750.16  
11.50		119.06		1467436		368217.59  
11.50		119.31		1470444		369688.03  
11.50		119.56		1473608		371161.63  
11.50		119.83		1476616		372638.25  
11.50		120.06		1479656		374117.91  
11.50		120.30		1482720		375600.63  
11.50		120.56		1485820		377086.44  
11.50		120.78		1488856		378575.28  
11.50		121.02		1491868		380067.16  
11.50		121.24		1494952		381562.09  
11.50		121.46		1498012		383060.09  
11.50		121.69		1501088		384561.19  
11.50		121.96		1504152		386065.34  
11.50		122.20		1507240		387572.59  
11.50		122.43		1510260		389082.84  
11.50		122.67		1513320		390596.16  
11.50		122.92		1516388		392112.53  
11.50		123.18		1519456		393632.00  
11.50		123.46		1522544		395154.53  
11.50		123.68		1525596		396680.13  
11.50		123.91		1528620		398208.75  
11.50		124.16		1531680		399740.44  
11.50		124.43		1534780		401275.22  
11.50		124.72		1537928		402813.16  
11.50		124.99		1540920		404354.06  
11.50		125.26		1543996		405898.06  
11.50		125.51		1546972		407445.03  
11.50		125.75		1550048		408995.09  
11.50		126.00		1553132		410548.22  
11.50		126.27		1556180		412104.41  
11.50		126.55		1559260		413663.66  
11.50		126.86		1562604		415226.25  
11.50		127.28		1566548		416792.81  
11.50		127.49		1569668		418362.47  
11.50		127.63		1571648		419934.13  
11.50		127.86		1574528		421508.66  
11.50		128.14		1577580		423086.25  
11.50		128.36		1580640		424666.88  
11.50		128.60		1583704		426250.59  
11.50		128.86		1586804		427837.41  
11.50		129.10		1589820		429427.22  
11.50		129.35		1592916		431020.13  
11.50		129.58		1595980		432616.09  
11.50		129.83		1599000		434215.09  
11.50		130.10		1602060		435817.16  
11.50		130.35		1605120		437422.28  
11.50		130.58		1608180		439030.47  
11.50		130.85		1611280		440641.75  
11.50		131.09		1614300		442256.06  
11.50		131.33		1617324		443873.38  
11.50		131.58		1620432		445493.81  
11.50		131.85		1623480		447117.28  
